ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO
2008;GO;PREFEITO;COLIGACAO;PRB / PT / PMDB / PSC / PR / DEM
2008;MS;PREFEITO;COLIGACAO;PR / PTB / PSDC / PDT / DEM
2008;SP;PREFEITO;COLIGACAO;PTB / PSDB / PHS / PSL / PSDC
2008;PR;PREFEITO;COLIGACAO;PDT / PPS / PT / PTB / PMDB / PSL
2008;BA;PREFEITO;COLIGACAO;PR / PV / PRB / PPS / PT / PSB
2008;BA;PREFEITO;COLIGACAO;PSB / PV
2008;PI;PREFEITO;COLIGACAO;DEM / PSB
2008;PI;PREFEITO;COLIGACAO;PP / PSDB / PV / PPS / PMDB / PT
2008;SP;PREFEITO;COLIGACAO;PP / PRB / DEM / PSB
2008;MG;PREFEITO;COLIGACAO;PMDB / PSDB / PSC / PRP / DEM / PR / PRB / PDT
2008;PI;PREFEITO;COLIGACAO;PSDB / PTB / PC do B / PT / PMDB
2008;SP;PREFEITO;COLIGACAO;PSDB / PP / PSDC / PHS / PPS
2008;SP;PREFEITO;COLIGACAO;PMDB / PTB / PDT / PV
2008;SP;PREFEITO;COLIGACAO;PSDB / PDT / PV
2008;RO;PREFEITO;COLIGACAO;PMN / PTB / PRP / DEM / PT do B / PSDC / PR / PP / PHS / PRTB / PPS / PRB / PSDB
2008;MG;PREFEITO;COLIGACAO;PSDB / PRB / PSB
2008;MG;PREFEITO;COLIGACAO;PSB / PTB / DEM / PR / PTC / PSDC / PV
2008;PA;PREFEITO;COLIGACAO;PMDB / PT / PP / PC do B / PR / PSB
2008;CE;PREFEITO;COLIGACAO;PP / PSDB / PMDB / PT
2008;TO;PREFEITO;COLIGACAO;PP / PR / PTB / PSDB / PV
2008;SP;PREFEITO;COLIGACAO;PV / PT / PSB
2008;AM;PREFEITO;COLIGACAO;PR / PP / PRP / PMDB / PT
2008;MS;PREFEITO;COLIGACAO;PMDB / DEM / PSDB / PP
2008;PR;PREFEITO;COLIGACAO;PT / PDT / PSC / PR / PPS / PC do B
2008;AM;PREFEITO;COLIGACAO;PMDB / PSC / PR / PRB / PRP / PV / PDT
2008;MG;PREFEITO;COLIGACAO;PTB / PPS / PSB / PRB / PMDB / PSC / PTC / PDT / PV / PT
2008;PI;PREFEITO;COLIGACAO;PT / PSDB / PR
2008;PR;PREFEITO;COLIGACAO;PDT / PSL / PTB / PMDB / DEM / PT / PSB / PSDB / PP
2008;MG;PREFEITO;COLIGACAO;PTN / PTB / PP / PSDB / DEM / PMN / PSC
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PP / DEM
2008;ES;PREFEITO;COLIGACAO;PTB / PR / PDT / PSDC / PRP / PTN / PRB / PPS / PSB
2008;MA;PREFEITO;COLIGACAO;PSC / PCB / PT do B
2008;MA;PREFEITO;COLIGACAO;PSL / PC do B / PCB / PP / PSDC / PSDB / PDT / PSB
2008;MA;PREFEITO;COLIGACAO;PDT / PP / PT / PPS / PC do B
2008;TO;PREFEITO;COLIGACAO;PTB / PRB / PR / PSDB / PV / PMN
2008;MG;PREFEITO;COLIGACAO;PP / PMDB / DEM / PT
2008;MG;PREFEITO;COLIGACAO;PR / PTC / PP / PSDB / PMDB / PRTB / PMN / PSC / PHS
2008;MG;PREFEITO;COLIGACAO;PTB / PP / PSDB / PDT / PV / DEM
2008;RN;PREFEITO;COLIGACAO;PR / PP / PHS / PT / PSB
2008;CE;PREFEITO;COLIGACAO;PP / PT / PMDB / PC do B
2008;MG;PREFEITO;COLIGACAO;PC do B / PTB / DEM / PT do B / PT / PSC / PSB / PP / PPS
2008;SP;PREFEITO;COLIGACAO;PTC / PTB / PRP / PV / PSC / PR / PSDB / PP / PTN / PPS
2008;MA;PREFEITO;COLIGACAO;PR / PSDC / PSDB / PMDB / PV / PSC
2008;MT;PREFEITO;COLIGACAO;DEM / PSB / PC do B / PP / PSL / PTB / PSDC / PSDB
2008;PA;PREFEITO;COLIGACAO;PR / PSDB / PRB
2008;PA;PREFEITO;COLIGACAO;PSDC / PP / PSDB / PMDB / PV / DEM / PSC
2008;MG;PREFEITO;COLIGACAO;PC do B / PR / PTB / PP / PMN / PRB / PPS
2008;PA;PREFEITO;COLIGACAO;PSL / PT / PTB / PP / PRB / DEM / PTN
2008;PA;PREFEITO;COLIGACAO;PP / PMDB / PRB / PDT / PTB / PRP / PV / PSC / PSB
2008;MT;PREFEITO;COLIGACAO;PSDB / PMDB / PTB / PSB
2008;MG;PREFEITO;COLIGACAO;PV / DEM / PMDB / PTB / PP / PSB / PSC / PSDB / PSL / PSDC / PMN / PPS / PRP
2008;PI;PREFEITO;COLIGACAO;PP / PSDC / PRTB / PHS / PSDB / PC do B
2008;PI;PREFEITO;COLIGACAO;PMDB / PDT
2008;PR;PREFEITO;COLIGACAO;PMDB / PDT / DEM / PSDB / PR
2008;MG;PREFEITO;COLIGACAO;PP / PR / PSDB / PTC / PPS / PC do B / PSC / PDT
2008;MG;PREFEITO;COLIGACAO;PC do B / PTB / PP / PSDB / PDT / PV / PPS / PT
2008;RR;PREFEITO;COLIGACAO;PDT / PSL / DEM / PV / PR / PSDB / PP / PRTB / PRB
2008;PR;PREFEITO;COLIGACAO;PP / PDT / PRB / DEM / PT / PPS
2008;BA;PREFEITO;COLIGACAO;PTC / PRTB / PSL / PTN / PRP
2008;PR;PREFEITO;COLIGACAO;PMN / PSL / PTB / PMDB / DEM / PT / PR / PSC / PSDB / PSB / PHS / PRB
2008;MG;PREFEITO;COLIGACAO;PTB / PP / PMDB / PSL / PR / PHS
2008;GO;PREFEITO;COLIGACAO;PC do B / PDT / PMN / PTC / PMDB / DEM / PV / PT do B / PSC / PP / PHS / PPS
2008;SP;PREFEITO;COLIGACAO;PT / PRB / PSDC / PTC / PTN / PCB
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PSDB / PMDB / PRTB / PSC
2008;SP;PREFEITO;COLIGACAO;PDT / PMN / DEM / PV / PR / PSB / PSDB / PP / PPS
2008;MG;PREFEITO;COLIGACAO;PR / PC do B / PSDB / PHS / PSC / PSB
2008;PA;PREFEITO;COLIGACAO;PMDB / PDT / PP / PSC / PSB
2008;MG;PREFEITO;COLIGACAO;PTC / PTB / PV / PSC / PSB / PSDB / PP / PHS / PPS / PRB
2008;PA;PREFEITO;COLIGACAO;PTN / PSDB
2008;MG;PREFEITO;COLIGACAO;PP / PMDB / PPS / PTB / PSDB
2008;MG;PREFEITO;COLIGACAO;PTB / PSB / PT / PMDB / PSC / PRB
2008;GO;PREFEITO;COLIGACAO;PC do B / PSL / PMDB / PV / PT do B / PP / PHS / PTN / PPS / PRB
2008;SC;PREFEITO;COLIGACAO;PP / PDT / PSC / PR / DEM / PSB / PSDB
2008;SP;PREFEITO;COLIGACAO;PTB / PSDB / DEM
2008;BA;PREFEITO;COLIGACAO;PSL / PTB / PP / PSDB / DEM / PSC
2008;PE;PREFEITO;COLIGACAO;PDT / PSL / PMDB / PRP / PV / DEM / PR / PSDC / PSDB / PHS / PTN
2008;GO;PREFEITO;COLIGACAO;PR / PTB / PMDB / PRB / PT
2008;PR;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PMDB / PT / PSC / PSB
2008;BA;PREFEITO;COLIGACAO;PR / DEM / PC do B / PSL / PMN / PPS / PV / PSC / PSB / PDT
2008;PI;PREFEITO;COLIGACAO;PSDB / PMDB / DEM / PPS / PT / PSB
2008;SP;PREFEITO;COLIGACAO;PC do B / PSDC / PMDB / PT
2008;AM;PREFEITO;COLIGACAO;PT / PRP / PSB
2008;BA;PREFEITO;COLIGACAO;PMN / PTC / PRP / PT do B / PSC / PSDC / PR / PTN / PRTB
2008;SP;PREFEITO;COLIGACAO;PDT / PMDB / PTB / DEM / PTC / PV / PSDB / PTN / PSDC / PT do B / PRTB
2008;SP;PREFEITO;COLIGACAO;PRB / PT / PSB
2008;PR;PREFEITO;COLIGACAO;PDT / PSC / PTB / PPS / PMN / PSB
2008;PI;PREFEITO;COLIGACAO;PTB / PRB / PP / PDT / PT / PMDB / PR / PPS / PV
2008;MG;PREFEITO;COLIGACAO;PSDB / PRB / PP / PTB / PSL / PTN / PRTB / PT do B / PMN / PTC / PSDC
2008;AL;PREFEITO;COLIGACAO;PTC / PTB / PP / PMDB / PMN / PSC
2008;BA;PREFEITO;COLIGACAO;PMDB / PC do B / PTB / PSB / PSDB / PDT / PRB / PR
2008;AL;PREFEITO;COLIGACAO;PSDB / PR / PMDB / PSDC / PDT / PV / PPS
2008;PE;PREFEITO;COLIGACAO;PRB / PP / PDT / PT / PMDB / PSC / PPS / DEM / PMN / PSB / PV / PSDB
2008;MT;PREFEITO;COLIGACAO;DEM / PR / PSDB / PP / PSB / PTB
2008;SP;PREFEITO;COLIGACAO;PMDB / PC do B / PTB / PSC / PPS / PV / PP / PSDC / PR / PRB
2008;SC;PREFEITO;COLIGACAO;PT / PSB
2008;RS;PREFEITO;COLIGACAO;PMDB / PP
2008;MG;PREFEITO;COLIGACAO;PC do B / PR / PP / PSDB / PMDB / DEM
2008;PB;PREFEITO;COLIGACAO;PRB / PP / PTB / PPS / PMN / PR / PSC / PSL
2008;RN;PREFEITO;COLIGACAO;PR / PSB / PRB
2008;PA;PREFEITO;COLIGACAO;PR / PSDB / PHS / PT do B / PSC / PSB
2008;MG;PREFEITO;COLIGACAO;PP / PDT / PTB / PMDB / PTN / PPS / DEM / PSB
2008;AM;PREFEITO;COLIGACAO;PMDB / PP / PDT / PTB / DEM / PSB
2008;RN;PREFEITO;COLIGACAO;PTB / PSDC
2008;GO;PREFEITO;COLIGACAO;PSDB / PP
2008;MG;PREFEITO;COLIGACAO;PMDB / PDT / PT / PT do B / PSC / PSDB / PP / PTC / PPS / PTB / PC do B / PSL
2008;MG;PREFEITO;COLIGACAO;PR / PPS / PMDB / PT / PDT / DEM / PTB
2008;MA;PREFEITO;COLIGACAO;PSL / PR / PP / PSDB / PDT / PT / PSB
2008;MT;PREFEITO;COLIGACAO;PR / PT
2008;PB;PREFEITO;COLIGACAO;DEM / PTB / PP / PSDB / PRP / PDT
2008;PE;PREFEITO;COLIGACAO;PC do B / PMN / PSL / PTB / PMDB / DEM / PV / PT / PSC / PSB
2008;RS;PREFEITO;COLIGACAO;PC do B / PT / PSB
2008;PR;PREFEITO;COLIGACAO;PDT / PTB / PMDB / PV / DEM / PT / PR / PSC / PSDB / PSB / PP / PTN / PRTB / PPS / PRB
2008;MG;PREFEITO;COLIGACAO;PSDB / PDT / PT / PTN / PT do B / PPS / PHS / PV / PMN / PTC
2008;MG;PREFEITO;COLIGACAO;PR / PDT
2008;BA;PREFEITO;COLIGACAO;PSDB / PSC / PP / PTN
2008;BA;PREFEITO;COLIGACAO;PMN / PSL / PTC / PTB / PMDB / PRP / DEM / PT do B / PSDC / PSC / PP / PTN / PRTB / PRB
2008;BA;PREFEITO;COLIGACAO;PRP / PC do B / PMDB / PP / PDT / PSDB
2008;AL;PREFEITO;COLIGACAO;PTB / PP / PSDB / PRP / PSC
2008;SE;PREFEITO;COLIGACAO;PDT / PR / PSDB / PSC / PTC / PT / PTN / PMDB
2008;TO;PREFEITO;COLIGACAO;PR / PRB / PSC / PT
2008;PB;PREFEITO;COLIGACAO;PR / PC do B / PSL / PMDB / PDT / PT / PSC / PSB
2008;CE;PREFEITO;COLIGACAO;PRB / PV / PMDB / PSC / PR / DEM / PHS / PMN / PTC / PSDB
2008;SC;PREFEITO;COLIGACAO;PP / PSB / PSDB
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PSDB / PDT
2008;PR;PREFEITO;COLIGACAO;PSDB / PDT / DEM / PMN / PPS
2008;PR;PREFEITO;COLIGACAO;PTN / PC do B / PTB / PP / PMDB / PMN / PT / PSC
2008;RJ;PREFEITO;COLIGACAO;PDT / PSL / PMN / PTB / PRP / PV / DEM / PT do B / PSC / PR / PSDB / PP
2008;RJ;PREFEITO;COLIGACAO;PTB / PSDB / PV
2008;RJ;PREFEITO;COLIGACAO;PMDB / PT / PSC / PSDC / PTC / PSB / PP / PTN / PV / PRP / PRTB / PPS / PSDB / PT do B / PRB / PMN
2008;MG;PREFEITO;COLIGACAO;DEM / PPS / PDT / PSDB / PMDB / PRB / PTC
2008;PA;PREFEITO;COLIGACAO;PMDB / PV / PRB / DEM / PT / PPS / PSB
2008;PA;PREFEITO;COLIGACAO;PT / PSB / PRB / PSC
2008;GO;PREFEITO;COLIGACAO;PR / PP / PHS / PMDB / PSB
2008;RJ;PREFEITO;COLIGACAO;PP / PHS / PRB / PSL / PDT / PC do B / PT / PPS
2008;GO;PREFEITO;COLIGACAO;PR / PP / PSDC / PSDB / DEM
2008;MG;PREFEITO;COLIGACAO;PC do B / PDT / PTC / PTB / PT / PR / PSDB / PTN / PPS
2008;BA;PREFEITO;COLIGACAO;PMDB / PP / PV / PSC
2008;AL;PREFEITO;COLIGACAO;PR / PMDB / PT do B / DEM / PRB / PT / PSC
2008;PE;PREFEITO;COLIGACAO;PP / PDT / PT / PTN / PSB
2008;MT;PREFEITO;COLIGACAO;PT / PMDB / PMN
2008;SE;PREFEITO;COLIGACAO;PMDB / PT do B / PTB / PHS / PTC / PV / PRTB
2008;CE;PREFEITO;COLIGACAO;PRB / PP / PSB / PMDB / PSC
2008;MG;PREFEITO;COLIGACAO;PC do B / PTN / PR / PSDB / PHS / PRTB / PSB
2008;RS;PREFEITO;COLIGACAO;PMDB / PP / PDT
2008;SP;PREFEITO;COLIGACAO;DEM / PTB / PV
2008;MG;PREFEITO;COLIGACAO;PC do B / PSDB / PHS / PRP / PDT / PSC / PT
2008;PA;PREFEITO;COLIGACAO;PC do B / PSL / PTB / PMDB / PRB / PSB
2008;MG;PREFEITO;COLIGACAO;PSDB / PP / PDT / PR / PTB / PMDB / PSB / PT / DEM / PPS / PV / PTN
2008;RJ;PREFEITO;COLIGACAO;PMN / PSL / PMDB / PRP / PSC / PSDC / PSDB / PP / PHS / PRTB / PPS
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PSDB / DEM / PRB / PPS
2008;MG;PREFEITO;COLIGACAO;PDT / PP / PR / PSC / PSDC / PTC / PC do B
2008;MG;PREFEITO;COLIGACAO;PRB / PP / PDT / PTB / PMDB / PSL / PTN / PSC / PR / DEM / PSDC / PRTB / PHS / PMN / PTC / PSB / PSDB / PT do B
2008;MG;PREFEITO;COLIGACAO;PMN / PSL / PTB / PMDB / DEM / PV / PT / PSB / PSDB / PHS / PTN / PRTB / PPS / PRB
2008;MG;PREFEITO;COLIGACAO;PDT / PMDB / PPS / PRTB / PMN / PSB
2008;RN;PREFEITO;COLIGACAO;PDT / PMN / PTB / PMDB / PT / PSB / PP / PHS / PPS
2008;RO;PREFEITO;COLIGACAO;PDT / PPS / PC do B / PR / PSDC / PTB
2008;SP;PREFEITO;COLIGACAO;PMDB / DEM / PSDB / PDT / PSC / PRP / PT
2008;GO;PREFEITO;COLIGACAO;PC do B / PSDB / PMDB / PDT / PT / PSB
2008;MG;PREFEITO;COLIGACAO;PDT / PT / PTB / PMDB / PR / PP / PSL
2008;SC;PREFEITO;COLIGACAO;PSDB / PMDB / PSB
2008;GO;PREFEITO;COLIGACAO;PTB / PTN / DEM / PSDC / PRTB / PHS / PMN / PP / PSB / PSDB / PRB
2008;SC;PREFEITO;COLIGACAO;PTB / PP / PSDB / DEM / PPS
2008;PE;PREFEITO;COLIGACAO;PC do B / PTB / PRP / DEM / PSC / PSB
2008;RJ;PREFEITO;COLIGACAO;PHS / PT / PMDB / PSDB / PP / PMN / PPS / PRTB / PT do B / PV / PSB / DEM / PC do B
2008;SE;PREFEITO;COLIGACAO;PRB / PC do B / PPS / PSC / PMDB / PSB / PP / PDT / PHS / PT
2008;SE;PREFEITO;COLIGACAO;PT / PTB / PT do B / PDT / PMDB / PSDC / PHS / PSB / PC do B
2008;BA;PREFEITO;COLIGACAO;PT / PTB / PDT / PMN / PSL / PRP / PV / PSDB / PP
2008;MG;PREFEITO;COLIGACAO;PT / PC do B / PPS / PR / PRB
2008;PE;PREFEITO;COLIGACAO;PC do B / PTB / DEM / PT
2008;PR;PREFEITO;COLIGACAO;PT / PPS
2008;MG;PREFEITO;COLIGACAO;PP / PDT / PSL / PSDB
2008;CE;PREFEITO;COLIGACAO;PP / PMN
2008;PR;PREFEITO;COLIGACAO;PR / PP
2008;SP;PREFEITO;COLIGACAO;PTB / PPS
2008;SP;PREFEITO;COLIGACAO;PMN / PSL / PTC / PTB / PRP / DEM / PT do B / PR / PSDC / PSDB / PP / PHS / PRTB / PPS / PRB
2008;SP;PREFEITO;COLIGACAO;PTN / PSL / PP / PRTB / DEM
2008;BA;PREFEITO;COLIGACAO;PSB / PSDB / PTB / PMN / PV / PT do B / PSC / PSDC / PPS / PSL
2008;MA;PREFEITO;COLIGACAO;PTB / PMDB / PTN / DEM / PSC / PMN / PTC / PV
2008;BA;PREFEITO;COLIGACAO;PMDB / PTB / PR / DEM / PRTB / PSL / PRP
2008;BA;PREFEITO;COLIGACAO;PMDB / PSC / PV
2008;BA;PREFEITO;COLIGACAO;PC do B / PR / PTB / PP / PRP / PMDB
2008;BA;PREFEITO;COLIGACAO;PSL / PHS / PMDB / PRTB / PRB / DEM / PTB
2008;SP;PREFEITO;COLIGACAO;PMDB / PT / PTB / PT do B / PTN / PRP
2008;PR;PREFEITO;COLIGACAO;PSL / PC do B / PSDC / PP / PMDB / PRP / PRTB
2008;PR;PREFEITO;COLIGACAO;PHS / PRTB
2008;PR;PREFEITO;COLIGACAO;PSDC / PTN
2008;MA;PREFEITO;COLIGACAO;PC do B / PRTB / PTB / PRP / PMDB / PTN
2008;BA;PREFEITO;COLIGACAO;PR / PTN / PSDB / PHS / PRP / PSB
2008;PR;PREFEITO;COLIGACAO;PSDB / PTB / PDT / DEM
2008;RS;PREFEITO;COLIGACAO;PP / PTB / PMDB / PT
2008;PR;PREFEITO;COLIGACAO;PTC / PSL / PP / PSDC / PSDB / PPS
2008;PA;PREFEITO;COLIGACAO;PT / PDT / PSB
2008;MG;PREFEITO;COLIGACAO;PTB / PP / PSDB / PRTB / PT do B / PV
2008;PR;PREFEITO;COLIGACAO;PSDB / DEM / PSC
2008;SP;PREFEITO;COLIGACAO;PMDB / PSB
2008;RS;PREFEITO;COLIGACAO;PTB / PP / PT / PPS / PSB
2008;CE;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PMDB
2008;MG;PREFEITO;COLIGACAO;PTN / PR / PTC / PSDC / PDT / PRTB / PV / PMN
2008;BA;PREFEITO;COLIGACAO;PTB / PP / PDT / PMDB / DEM / PC do B / PSDB / PT do B
2008;BA;PREFEITO;COLIGACAO;PP / PTN / PPS / PC do B
2008;MG;PREFEITO;COLIGACAO;PSL / PC do B / PSDB / PT do B
2008;MG;PREFEITO;COLIGACAO;PDT / PC do B / PTB / PMDB / DEM / PV / PSDB / PP / PPS
2008;CE;PREFEITO;COLIGACAO;PDT / PV / PT / PSDC / PR / PP / PHS / PPS
2008;PE;PREFEITO;COLIGACAO;PTN / PRTB / PMN / PSC / PT / PSB
2008;TO;PREFEITO;COLIGACAO;PRB / PP / PTB / PSC / PR / PMN / PSB / PV / PSDB / PT do B
2008;MA;PREFEITO;COLIGACAO;PRB / PTB / PP / PMDB / PR / PHS / PV / PRP / PT do B
2008;PA;PREFEITO;COLIGACAO;PTC / PSDB / PRP / PMDB / PRTB / DEM / PSC
2008;MG;PREFEITO;COLIGACAO;PTB / PP / PSDB / PMDB / PT
2008;SP;PREFEITO;COLIGACAO;PTN / PSOL / PRP / PSB
2008;RJ;PREFEITO;COLIGACAO;PSL / PP / PRP / PDT / PV / PPS / PSB
2008;RJ;PREFEITO;COLIGACAO;PMN / PTC / PMDB / DEM / PV / PT do B / PSC / PSDC / PSDB / PP
2008;MG;PREFEITO;COLIGACAO;PP / PDT / PTB / PMDB / PR / PV / PTC / PPS
2008;MG;PREFEITO;COLIGACAO;PRB / PDT / PR / DEM
2008;MG;PREFEITO;COLIGACAO;PTC / PP / PSDB / PHS / PRTB / PDT / PV / PT
2008;PA;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PMDB / DEM / PSC
2008;SP;PREFEITO;COLIGACAO;PP / PDT / PT / PTB / PMDB / PR / PV
2008;MG;PREFEITO;COLIGACAO;PC do B / PR / PCB
2008;GO;PREFEITO;COLIGACAO;PTB / PSB / PMDB / PDT / PSL / PSC / PSDC
2008;MG;PREFEITO;COLIGACAO;PSDB / PMDB / DEM / PPS
2008;CE;PREFEITO;COLIGACAO;PSDB / PRB / PSDC / PSB
2008;SE;PREFEITO;COLIGACAO;PRB / PDT / PT / PSL / PTN / PSC / PR / PPS / PSDC / PMN / PSB / PRP / PSDB / PC do B
2008;RO;PREFEITO;COLIGACAO;PV / PMN / PRP
2008;AC;PREFEITO;COLIGACAO;PP / PMDB / PC do B / PSDC / PMN
2008;PB;PREFEITO;COLIGACAO;PTB / PT / PR / PPS / DEM / PV / PSDB
2008;CE;PREFEITO;COLIGACAO;PDT / PMN / PSL / PTC / PTB / PMDB / DEM / PV / PT / PSDC / PSC / PSB / PRB
2008;PR;PREFEITO;COLIGACAO;PSL / PP
2008;MG;PREFEITO;COLIGACAO;PMDB / PSDB / PR
2008;MG;PREFEITO;COLIGACAO;PR / PTC / PP / PSDB / PMDB / PRTB / PMN / PSC / PHS
2008;PA;PREFEITO;COLIGACAO;PC do B / PMN / PTB / PV / PSC / PSB / PSDB / PPS / PRB
2008;MS;PREFEITO;COLIGACAO;PSDB / DEM / PMDB / PDT / PTC / PC do B / PV / PT do B / PT / PR / PP / PRTB / PPS / PRB
2008;SC;PREFEITO;COLIGACAO;PTC / PTB / PRP / DEM / PV / PSDC / PR / PSC / PSDB / PP / PHS / PPS / PRB
2008;SC;PREFEITO;COLIGACAO;PC do B / PSL / PMDB / PDT / PT / PSB
2008;RJ;PREFEITO;COLIGACAO;PMN / PSL / PTC / PMDB / PSC / PSDC / PR / PP / PHS / PTN / PRB
2008;RN;PREFEITO;COLIGACAO;PP / DEM / PMDB / PSB / PMN
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PSDB / PMDB / PRTB / PSC
2008;MG;PREFEITO;COLIGACAO;PMDB / PSB / PSC / PDT / PT / PR / PV
2008;BA;PREFEITO;COLIGACAO;PT / PC do B / PMDB / PSDB
2008;SP;PREFEITO;COLIGACAO;PTB / PT / PR / DEM / PP / PPS / PT do B / PC do B / PMN / PSC / PSDC / PSB / PRTB
2008;AC;PREFEITO;COLIGACAO;PTN / PC do B / PP / PT do B / PV / PT / PSB
2008;MG;PREFEITO;COLIGACAO;PC do B / PMDB / DEM / PPS
2008;PB;PREFEITO;COLIGACAO;PTB / PSDB / DEM
2008;RS;PREFEITO;COLIGACAO;PDT / PSDB
2008;RN;PREFEITO;COLIGACAO;PC do B / PMDB / PPS / PTB / PMN / PDT / PP / PRTB / PRB
2008;MG;PREFEITO;COLIGACAO;PSDB / PPS / PTB / PHS
2008;GO;PREFEITO;COLIGACAO;PTN / PR / PP / PSDB / PMDB / PT
2008;MG;PREFEITO;COLIGACAO;PTB / PSDB / PDT / PT do B / PPS / PT
2008;RN;PREFEITO;COLIGACAO;PSB / PT / PDT / PTN / PHS / PMDB / PRB / PC do B / PCB
2008;PB;PREFEITO;COLIGACAO;PT / PRB / DEM / PSB / PMDB / PDT / PTB
2008;MG;PREFEITO;COLIGACAO;PTB / PRB / PT
2008;BA;PREFEITO;COLIGACAO;PC do B / PHS / PMDB / PDT / PV / PT
2008;AL;PREFEITO;COLIGACAO;PDT / PMN / PTB / PRP / DEM / PT / PSDB / PP / PPS
2008;CE;PREFEITO;COLIGACAO;PTB / PSDC / PSDB / PMDB / PRP / PRB
2008;BA;PREFEITO;COLIGACAO;PT / PSL / PTC / PTB / PT do B / PSDC / PSC / PR / PSB / PP / PRTB / PRB
2008;SP;PREFEITO;COLIGACAO;PSDB / PMDB / PPS / PT
2008;GO;PREFEITO;COLIGACAO;PTB / PDT / PSC / PR / DEM / PSDB
2008;SP;PREFEITO;COLIGACAO;PMDB / PR / PV / PC do B
2008;PB;PREFEITO;COLIGACAO;PC do B / PP / PMDB / PT / PSC
2008;MT;PREFEITO;COLIGACAO;PC do B / PMDB
2008;PE;PREFEITO;COLIGACAO;PTN / PDT / PPS / PT / PSB
2008;PE;PREFEITO;COLIGACAO;PSB / PRB / PDT / PT / PSL / PTN / PR / PPS
2008;MA;PREFEITO;COLIGACAO;PSL / PTB / PMDB / PRP / DEM / PSDC / PR / PSDB / PSB / PP / PRTB / PRB
2008;RS;PREFEITO;COLIGACAO;PTC / PC do B / PDT / PV / PRB / PSC / PT
2008;AM;PREFEITO;COLIGACAO;PC do B / PT / PHS
2008;MA;PREFEITO;COLIGACAO;PSL / PTB / PMDB / PRP / DEM / PSDC / PR / PSDB / PSB / PP / PRTB / PRB
2008;PI;PREFEITO;COLIGACAO;PC do B / PDT / PTC / PTB / PT / PSB / PP / PHS / PRTB / PRB
2008;BA;PREFEITO;COLIGACAO;PSL / PMDB / PRP / PT do B / PTB / PT / PC do B
2008;BA;PREFEITO;COLIGACAO;PTB / PDT / PT do B / PSL / PMN / DEM / PR / PSDB / PTC
2008;BA;PREFEITO;COLIGACAO;PMDB / PRTB / PTC
2008;BA;PREFEITO;COLIGACAO;PC do B / PR / PP / PSDB / PHS / PMDB / PDT / PRB
2008;BA;PREFEITO;COLIGACAO;PR / PTN / PP / DEM / PRB
2008;RJ;PREFEITO;COLIGACAO;DEM / PTC / PMN
2008;AC;PREFEITO;COLIGACAO;PSDB / PMDB / DEM / PPS
2008;PA;PREFEITO;COLIGACAO;PC do B / PMDB / PDT / PT / PSB
2008;PR;PREFEITO;COLIGACAO;PT / PTB / PP / PMN / PRTB / PRB / PC do B / PHS / PR
2008;ES;PREFEITO;COLIGACAO;PHS / PV / PPS / PT / PSB
2008;SP;PREFEITO;COLIGACAO;PDT / PC do B / PV / PPS / PP / DEM / PR / PSC / PMDB / PSB
2008;MG;PREFEITO;COLIGACAO;PT / PMDB / PPS / PC do B
2008;GO;PREFEITO;COLIGACAO;PTN / PR / PP / PSDB / PMDB / PT
2008;BA;PREFEITO;COLIGACAO;PTC / PR / PTB / PP / PDT / PT do B / DEM / PRB
2008;MG;PREFEITO;COLIGACAO;PC do B / PTC / PTB / PMDB / PR / PSB / PP / PHS / PPS / PRB
2008;PE;PREFEITO;COLIGACAO;PMDB / PSDB / PSB / PDT / PRP / PP / PPS / PSL
2008;PR;PREFEITO;COLIGACAO;PP / PSDB / PMDB / PDT / DEM / PT / PSC / PSB
2008;SC;PREFEITO;COLIGACAO;PSDB / DEM
2008;PI;PREFEITO;COLIGACAO;PTB / PMDB / PSDB / PP / DEM
2008;PR;PREFEITO;COLIGACAO;PTC / DEM
2008;PI;PREFEITO;COLIGACAO;PMN / PSDC / PT do B / PSL
2008;SP;PREFEITO;COLIGACAO;PV / PT / PDT / PRTB / PP / PRP / PT do B
2008;MT;PREFEITO;COLIGACAO;PSDB / PSC / PTB
2008;PE;PREFEITO;COLIGACAO;PSDB / PMDB / PP / PC do B / PSB / PTB
2008;ES;PREFEITO;COLIGACAO;PSDB / PPS / PTB / PP / PV / PRTB / PT do B / PRP / PSB / PR
2008;MA;PREFEITO;COLIGACAO;PTB / PP / PMDB / PDT / PV / PRB / DEM / PSC
2008;BA;PREFEITO;COLIGACAO;PTC / PTN / PR / PMDB
2008;BA;PREFEITO;COLIGACAO;PDT / PT / PTB / PMDB / PR / PRP
2008;BA;PREFEITO;COLIGACAO;PTB / PSDB / PMDB / PPS / PT / PSB
2008;SC;PREFEITO;COLIGACAO;PP / PT / DEM
