ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO;NM_UE
2000;PI;PREFEITO;COLIGA플O;PSB / PSDB ;VARZEA GRANDE
2000;PI;PREFEITO;COLIGA플O;PTB / PMDB / PPB / PSDB ;PAVUSSU
2000;PI;PREFEITO;COLIGA플O;PDT / PMDB / PFL / PSDB ;COCAL DE TELHA
2000;SE;PREFEITO;COLIGA플O;PMDB / PPS / PSDB ;PEDRA MOLE
2000;SE;PREFEITO;COLIGA플O;PSDB / PMDB / PL / PPB ;PINHAO
2000;SE;PREFEITO;COLIGA플O;PSDB / PFL / PPS / PMDB ;RIACHAO DO DANTAS
2000;MA;PREFEITO;COLIGA플O;PFL / PT do B / PSB / PDT ;VITORINO FREIRE
2000;MG;PREFEITO;COLIGA플O;PPS / PFL / PHS / PSDB ;BRASILANDIA DE MINAS
2000;MG;PREFEITO;COLIGA플O;PMDB / PFL / PTB;MADRE DE DEUS DE MINAS
2000;PR;PREFEITO;COLIGA플O;PMDB / PPB / PPS / PST / PRP / PV / PT ;PRUDENTOPOLIS
2000;PR;PREFEITO;COLIGA플O;PFL / PSDB / PSD / PSL / PRP;QUATRO BARRAS
2000;PR;PREFEITO;COLIGA플O;PPS / PTB / PFL / PL / PDT / PSL / PSDB ;REBOUCAS
2000;PR;PREFEITO;COLIGA플O;PRP / PSC / PDT ;TEIXEIRA SOARES
2000;PR;PREFEITO;COLIGA플O;PMDB / PPS ;TERRA ROXA
2000;BA;PREFEITO;COLIGA플O;PMDB / PL / PTB / PPB / PC do B ;BARRA DA ESTIVA
2000;BA;PREFEITO;COLIGA플O;PTB / PRP / PSC / PPB / PST / PFL / PL / PMN / PSL / PMDB / PV ;BARREIRAS
2000;BA;PREFEITO;COLIGA플O;PTB / PRP / PSC / PPB / PST / PFL / PL / PMN / PSL / PMDB / PV ;BARREIRAS
2000;BA;PREFEITO;COLIGA플O;PTB / PFL / PL ;BRUMADO
2000;PB;PREFEITO;COLIGA플O;PSDB / PFL / PPS / PT / PMDB ;PILOES
2000;PB;PREFEITO;COLIGA플O;PMDB / PFL / PDT / PPS ;RIACHO DOS CAVALOS
2000;BA;PREFEITO;COLIGA플O;PTB / PSD / PT do B / PFL / PRN / PST / PSDC / PMN ;URUCUCA
2000;PR;PREFEITO;COLIGA플O;PPS / PSC / PST / PT ;CRUZEIRO DO OESTE
2000;PR;PREFEITO;COLIGA플O;PSC / PSDB ;FERNANDES PINHEIRO
2000;AP;PREFEITO;COLIGA플O;PSDB / PDT / PSD / PL;CALCOENE
2000;MA;PREFEITO;COLIGA플O;PSB / PDT / PSDB / PTB / PAN / PTN / PT ;BOM JARDIM
2000;MA;PREFEITO;COLIGA플O;PSDB / PPB / PSB ;ARAME
2000;AL;PREFEITO;COLIGA플O;PDT / PL / PRN / PRTB / PV ;BOCA DA MATA
2000;AM;PREFEITO;COLIGA플O;PMDB / PL / PSDC / PSDB / PRTB / PFL / PTB ;NOVA OLINDA DO NORTE
2000;AM;PREFEITO;COLIGA플O;PFL / PSL / PPB / PMDB / PTB / PPS / PT / PST ;PAUINI
2000;MG;PREFEITO;COLIGA플O;PDT / PTN / PL / PAN / PMN / PV / PSDB ;ITAJUBA
2000;SP;PREFEITO;COLIGA플O;PSB / PTB / PV / PRP / PC do B / PSDB / PL / PST / PFL / PPB ;SAO MANUEL
2000;SP;PREFEITO;COLIGA플O;PMDB / PFL / PSD / PMN / PL / PSDB ;SAO PEDRO
2000;SC;PREFEITO;COLIGA플O;PMDB / PT / PDT / PPS / PV ;BOMBINHAS
2000;SP;PREFEITO;COLIGA플O;PT / PSDB ;SAO BENTO DO SAPUCAI
2000;PB;PREFEITO;COLIGA플O;PMDB / PFL / PDT / PTB ;PITIMBU
2000;PB;PREFEITO;COLIGA플O;PMDB / PFL / PDT / PPS ;RIACHO DOS CAVALOS
2000;SP;PREFEITO;COLIGA플O;PPS / PFL / PSB / PST / PTN;PIRACICABA
2000;SP;PREFEITO;COLIGA플O;PSDB / PPS ;PIRACUNUNGA
2000;SP;PREFEITO;COLIGA플O;PPB / PDT / PTB / PMDB ;PIRATININGA
2000;SP;PREFEITO;COLIGA플O;PL / PPS / PFL ;PIRATININGA
2000;SP;PREFEITO;COLIGA플O;PFL / PTB / PDT / PPS / PPB;PONTES GESTAL
2000;MS;PREFEITO;COLIGA플O;PDT / PSD / PL / PV / PRONA / PRP ;DOURADOS
2000;MS;PREFEITO;COLIGA플O;PMDB / PSD / PSDB / PPS / PTB;GLORIA DE DOURADOS
2000;MS;PREFEITO;COLIGA플O;PSDB / PL / PDT / PST / PTB;ITAPORA
2000;MS;PREFEITO;COLIGA플O;PMDB / PFL / PSDB / PDT / PST / PGT / PV ;JARDIM
2000;RS;PREFEITO;COLIGA플O;PMDB / PPB ;FLORIANO PEIXOTO
2000;RS;PREFEITO;COLIGA플O;PPB / PTB ;FAZENDA VILANOVA
2000;RS;PREFEITO;COLIGA플O;PSDB / PMDB / PPB / PFL ;TRES PASSOS
2000;RS;PREFEITO;COLIGA플O;PDT / PFL / PMDB ;PALMARES DO SUL
2000;MG;PREFEITO;COLIGA플O;PT / PPS / PDT ;ACAIACA
2000;AL;PREFEITO;COLIGA플O;PDT / PT ;BARRA DE SANTO ANTONIO
2000;AL;PREFEITO;COLIGA플O;PFL / PSB / PPB / PRP / PSDB ;BARRA DE SAO MIGUEL
2000;AL;PREFEITO;COLIGA플O;PDT / PFL / PSB ;BELO MONTE
2000;PI;PREFEITO;COLIGA플O;PMDB / PT ;JOAQUIM PIRES
2000;PI;PREFEITO;COLIGA플O;PPB / PTB / PST / PSC / PFL / PAN / PMN / PV / PRP / PT do B ;LUZILANDIA
2000;PE;PREFEITO;COLIGA플O;PMDB / PFL / PSC / PV / PSL / PPB ;IGARASSU
2000;PR;PREFEITO;COLIGA플O;PT / PFL / PPB / PMDB / PL / PDT;CAPITAO LEONIDAS MARQUES
2000;RJ;PREFEITO;COLIGA플O;PDT / PT / PSB / PV / PMDB / PFL ;ENGENHEIRO PAULO DE FRONTIN
2000;PI;PREFEITO;COLIGA플O;PPB / PMDB / PSDB;CAJUEIRO DA PRAIA
2000;MG;PREFEITO;COLIGA플O;PFL / PMDB / PSDB / PTB / PSB / PT ;ITAIPE
2000;MG;PREFEITO;COLIGA플O;PMDB / PSB / PTB / PPS / PL / PSC / PPB ;ITAPAGIPE
2000;MG;PREFEITO;COLIGA플O;PDT / PC do B / PL / PT ;JOAO MONLEVADE
2000;MG;PREFEITO;COLIGA플O;PDT / PTB / PAN / PMDB / PT ;JURAMENTO
2000;SP;PREFEITO;COLIGA플O;PMDB / PT / PC do B ;RANCHARIA
2000;SP;PREFEITO;COLIGA플O;PSDB / PMDB / PT / PSB;REDENCAO DA SERRA
2000;SP;PREFEITO;COLIGA플O;PSDB / PMDB / PL / PPS / PDT / PTB / PSB;REGISTRO
2000;BA;PREFEITO;COLIGA플O;PT / PSB / PC do B / PPS / PV / PCB ;SALVADOR
2000;PE;PREFEITO;COLIGA플O;PSDC / PPS / PT / PTB / PSC ;TORITAMA
2000;PE;PREFEITO;COLIGA플O;PFL / PL / PRTB / PTB / PSC ;VITORIA DE SANTO ANTAO
2000;RJ;PREFEITO;COLIGA플O;PMDB / PSDB / PRONA / PC do B / PT do B / PMN / PT / PPS ;CACHOEIRAS DE MACACU
2000;RJ;PREFEITO;COLIGA플O;PMDB / PSDB / PFL / PMN / PTB;CAMPOS
2000;PR;PREFEITO;COLIGA플O;PPB / PSDB / PL / PPS / PFL / PSB ;TOLEDO
2000;MG;PREFEITO;COLIGA플O;PFL / PRN / PSD / PTB ;RIBEIRAO DAS NEVES
2000;SC;PREFEITO;COLIGA플O;PPS / PMDB / PDT / PTB / PSC / PL / PSDC / PSDB ;CHAPECO
2000;SP;PREFEITO;COLIGA플O;PTB / PMDB / PPB / PFL / PDT / PSB / PSD / PSC / PPS ;SAO CARLOS
2000;AL;PREFEITO;COLIGA플O;PRTB / PRP / PTN ;MARECHAL DEODORO
2000;MG;PREFEITO;COLIGA플O;PL / PSDB;ITAGUARA
2000;MG;PREFEITO;COLIGA플O;PT / PHS / PSB / PPS / PV;PARACATU
2000;MG;PREFEITO;COLIGA플O;PTB / PSDB / PDT ;PASSOS
2000;MG;PREFEITO;COLIGA플O;PFL / PSC / PTB / PRP / PPS / PPB / PSDB ;PEDRA AZUL
2000;RJ;PREFEITO;COLIGA플O;PT / PSC / PL / PPS / PV / PRONA ;BOM JESUS DO ITABAPOANA
2000;RJ;PREFEITO;COLIGA플O;PDT / PSB / PPB ;CACHOEIRAS DE MACACU
2000;RJ;PREFEITO;COLIGA플O;PDT / PV / PTN / PGT / PRONA / PPB / PSL / PSD / PSDC / PL / PSC / PC do B / PT do B / PSB / PST;CAMPOS
2000;PR;PREFEITO;COLIGA플O;PDT / PMDB / PT ;TOLEDO
2000;PR;PREFEITO;COLIGA플O;PMDB / PPS / PDT / PT / PL / PRP ;UBIRATA
2000;SP;PREFEITO;COLIGA플O;PMDB / PT / PC do B ;RANCHARIA
2000;AL;PREFEITO;COLIGA플O;PSB / PFL / PPS ;BATALHA
2000;AL;PREFEITO;COLIGA플O;PSB / PFL / PPS ;BATALHA
2000;AL;PREFEITO;COLIGA플O;PFL / PSD ;BELEM
2000;AL;PREFEITO;COLIGA플O;PPB / PMDB / PRTB / PMN / PRP / PSDB ;BELO MONTE
2000;MA;PREFEITO;COLIGA플O;PFL / PTB / PL / PT do B / PSB ;PORTO RICO DO MARANHAO
2000;SP;PREFEITO;COLIGA플O;PDT / PMDB / PPB / PSDB ;RIO DAS PEDRAS
2000;SP;PREFEITO;COLIGA플O;PMDB / PDT / PFL;SABINO
2000;MA;PREFEITO;COLIGA플O;PSDB / PSD / PL / PHS / PDT ;MATOES DO NORTE
2000;RS;PREFEITO;COLIGA플O;PMDB / PTB / PFL / PV ;RIO PARDO
2000;PI;PREFEITO;COLIGA플O;PFL / PTB / PSDB ;TAMBORIL DO PIAUI
2000;PI;PREFEITO;COLIGA플O;PMDB / PT ;SAO MIGUEL DO FIDALGO
2000;RN;PREFEITO;COLIGA플O;PL / PFL / PPS / PMN ;LUIS GOMES
2000;RN;PREFEITO;COLIGA플O;PSDB / PFL / PTB / PRN / PSL;NATAL
2000;RN;PREFEITO;COLIGA플O;PMDB / PPB / PSB / PPS / PMN / PV / PL / PAN / PSD;NATAL
2000;SP;PREFEITO;COLIGA플O;PFL / PDT / PSDB ;REGINOPOLIS
2000;PE;PREFEITO;COLIGA플O;PSDC / PPS / PT / PTB / PSC ;TORITAMA
2000;PE;PREFEITO;COLIGA플O;PPB / PFL / PSDC ;VENTUROSA
2000;PE;PREFEITO;COLIGA플O;PSDB / PSDC ;VERTENTES
2000;MG;PREFEITO;COLIGA플O;PT / PPS / PSC / PSD ;CRUCILANDIA
2000;BA;PREFEITO;COLIGA플O;PSC / PMN / PT do B ;ARATACA
2000;GO;PREFEITO;COLIGA플O;PSDB / PSD / PL / PFL / PMDB ;APARECIDA DO RIO DOCE
2000;SP;PREFEITO;COLIGA플O;PSDB / PV;SAGRES
2000;SC;PREFEITO;COLIGA플O;PDT / PMDB / PSDB / PSB / PPS / PSD / PHS / PV / PMN;SAO JOSE
2000;SC;PREFEITO;COLIGA플O;PPB / PFL ;SAUDADES
2000;SC;PREFEITO;COLIGA플O;PPB / PPS / PSDB ;TIMBO
2000;SC;PREFEITO;COLIGA플O;PPB / PFL ;VIDAL RAMOS
2000;GO;PREFEITO;COLIGA플O;PL / PPB / PFL ;CUMARI
2000;GO;PREFEITO;COLIGA플O;PT / PSC / PTB / PC do B ;AGUAS LINDAS
2000;GO;PREFEITO;COLIGA플O;PFL / PSDB / PPS / PT ;ESTRELA DO NORTE
2000;GO;PREFEITO;COLIGA플O;PPB / PDT / PTB / PFL / PSDB / PSD ;FORMOSA
2000;RJ;PREFEITO;COLIGA플O;PPB / PTB / PMDB / PL / PSDC / PSDB / PRONA ;IGUABA GRANDE
2000;RJ;PREFEITO;COLIGA플O;PFL / PPS / PRTB / PV / PGT / PC do B ;PORTO REAL
2000;MG;PREFEITO;COLIGA플O;PMDB / PT / PSDB / PSB / PL / PMN / PSD / PC do B / PPB / PSDC ;UBERABA
2000;MG;PREFEITO;COLIGA플O;PTB / PMDB / PFL / PL / PDT / PSD / PMN ;UNAI
2000;MT;PREFEITO;COLIGA플O;PTB / PPS / PMDB / PSB / PFL ;PONTAL DO ARAGUAIA
2000;MT;PREFEITO;COLIGA플O;PPS / PPB / PSDB / PFL ;SAPEZAL
2000;MT;PREFEITO;COLIGA플O;PSDB / PPS ;CAMPOS DE JULIO
2000;PR;PREFEITO;COLIGA플O;PPB / PSC / PSB / PSD;TOMAZINA
2000;PR;PREFEITO;COLIGA플O;PTB / PSDB / PSB / PFL / PPS / PPB / PDT ;UNIAO DA VITORIA
2000;PR;PREFEITO;COLIGA플O;PDT / PPS / PFL ;ASSIS CHATEAUBRIAND
2000;SP;PREFEITO;COLIGA플O;PTB / PFL / PDT / PSDB / PMDB / PV / PPS ;AMERICO BRASILIENSE
2000;SP;PREFEITO;COLIGA플O;PMDB / PT do B / PFL ;CRUZEIRO
2000;SP;PREFEITO;COLIGA플O;PSDB / PTB / PV / PDT / PL;CUNHA
2000;SP;PREFEITO;COLIGA플O;PMDB / PFL / PPB;DIADEMA
2000;SP;PREFEITO;COLIGA플O;PT / PPS / PSB;DOBRADA
2000;AL;PREFEITO;COLIGA플O;PSL / PL / PFL / PRTB / PSD / PSDB / PSDC / PMDB ;POCO DAS TRINCHEIRAS
2000;MG;PREFEITO;COLIGA플O;PPB / PTB ;MIRAVANIA
2000;MG;PREFEITO;COLIGA플O;PMDB / PT / PRP / PDT / PL / PSB / PFL / PPB / PV ;BARAO DE COCAIS
2000;MG;PREFEITO;COLIGA플O;PPS / PMDB / PL / PSB / PDT / PTB / PPB;CRISTIANO OTONI
2000;GO;PREFEITO;COLIGA플O;PFL / PSDB ;CATALAO
2000;GO;PREFEITO;COLIGA플O;PSDB / PFL / PT / PPB / PC do B ;DIVINOPOLIS DE GOIAS
2000;GO;PREFEITO;COLIGA플O;PL / PPB / PFL / PT do B ;VILA BOA
2000;MA;PREFEITO;COLIGA플O;PSD / PSDC / PSDB / PRP ;NOVA OLINDA DO MARANHAO
2000;MA;PREFEITO;COLIGA플O;PFL / PHS / PL / PMDB / PRN / PSC / PSL / PTB ;IMPERATRIZ
2000;MA;PREFEITO;COLIGA플O;PFL / PHS / PL / PMDB / PRN / PSC / PSL / PTB ;IMPERATRIZ
2000;MA;PREFEITO;COLIGA플O;PFL / PSDB / PRP / PSD / PRTB / PMN ;ITAPECURU MIRIM
2000;RS;PREFEITO;COLIGA플O;PTB / PDT / PPS / PHS ;SANTA MARIA
2000;RS;PREFEITO;COLIGA플O;PT / PDT / PSB ;TRES DE MAIO
2000;SC;PREFEITO;COLIGA플O;PPB / PDT / PMDB ;CELSO RAMOS
2000;SC;PREFEITO;COLIGA플O;PTB / PTN ;LAGES
2000;GO;PREFEITO;COLIGA플O;PMDB / PL ;ESTRELA DO NORTE
2000;GO;PREFEITO;COLIGA플O;PMDB / PSC / PAN / PTN / PRP;GOIANIA
2000;SP;PREFEITO;COLIGA플O;PTB / PSD / PSL / PSC ;NOVA CAMPINA
2000;RS;PREFEITO;COLIGA플O;PPB / PDT / PTB / PSDB / PFL ;VERANOPOLIS
2000;RS;PREFEITO;COLIGA플O;PPB / PTB ;COTIPORA
2000;SP;PREFEITO;COLIGA플O;PMDB / PSL / PV / PDT ;CORONEL MACEDO
2000;AL;PREFEITO;COLIGA플O;PSD / PMDB / PRTB / PFL / PPB ;SAO JOSE DA LAJE
2000;MT;PREFEITO;COLIGA플O;PPS / PPB / PSDB / PFL ;SAPEZAL
2000;MT;PREFEITO;COLIGA플O;PMN / PDT / PFL ;BOM JESUS DO ARAGUAIA
2000;PE;PREFEITO;COLIGA플O;PMDB / PSB;FLORES
2000;PE;PREFEITO;COLIGA플O;PMDB / PTN / PRTB / PAN / PSC / PSDC / PPB;IPOJUCA
2000;RJ;PREFEITO;COLIGA플O;PSB / PMDB / PSDB / PTB / PHS / PFL / PT do B ;CONCEICAO DE MACABU
2000;RJ;PREFEITO;COLIGA플O;PFL / PMDB / PSDC ;TANGUA
2000;MG;PREFEITO;COLIGA플O;PDT / PMDB / PFL ;TURVOLANDIA
2000;MG;PREFEITO;COLIGA플O;PPB / PFL / PSDB ;TABULEIRO
2000;MG;PREFEITO;COLIGA플O;PMDB / PFL / PSD;TAIOBEIRAS
2000;PR;PREFEITO;COLIGA플O;PSDB / PMDB / PFL / PT / PTB / PRP / PSL / PSB;SALTO DO LONTRA
2000;PA;PREFEITO;COLIGA플O;PDT / PPB / PC do B / PSDB / PTB / PSDC / PSB / PPS ;CONCEICAO DO ARAGUAIA
2000;PA;PREFEITO;COLIGA플O;PSB / PT / PPS ;PLACAS
2000;SP;PREFEITO;COLIGA플O;PSDB / PPB / PMDB / PFL / PPS ;NOVA CAMPINA
2000;MG;PREFEITO;COLIGA플O;PMDB / PTB / PSDB ;LAGOA FORMOSA
2000;SP;PREFEITO;COLIGA플O;PPS / PTB ;MORUNGABA
2000;SP;PREFEITO;COLIGA플O;PDT / PMDB ;NOVA GUATAPORANGA
2000;GO;PREFEITO;COLIGA플O;PTB / PPS / PSDB / PC do B / PFL / PPB ;GOIATUBA
2000;GO;PREFEITO;COLIGA플O;PPB / PSD / PSDB ;IACIARA
2000;MG;PREFEITO;COLIGA플O;PMDB / PFL / PSDB ;CORREGO NOVO
2000;MG;PREFEITO;COLIGA플O;PTB / PSDB;CRISTAIS
2000;MG;PREFEITO;COLIGA플O;PT / PPS / PSC / PSD ;CRUCILANDIA
2000;MG;PREFEITO;COLIGA플O;PPB / PHS ;CURVELO
2000;BA;PREFEITO;COLIGA플O;PTB / PL / PFL / PMN / PSDB / PPB / PSD;DIAS D AVILA
2000;MT;PREFEITO;COLIGA플O;PFL / PMDB ;FELIZ NATAL
2000;PE;PREFEITO;COLIGA플O;PFL / PSL ;FLORES
2000;PB;PREFEITO;COLIGA플O;PTB / PMDB / PSDB / PV / PT ;BOQUEIRAO
2000;MG;PREFEITO;COLIGA플O;PFL / PSDB ;ITAPAGIPE
2000;MG;PREFEITO;COLIGA플O;PFL / PSDB ;JESUANIA
2000;MG;PREFEITO;COLIGA플O;PDT / PC do B / PL / PT ;JOAO MONLEVADE
2000;SP;PREFEITO;COLIGA플O;PFL / PMDB / PTB / PPS / PTN / PSL / PRTB / PPB / PST ;MONGAGUA
2000;SP;PREFEITO;COLIGA플O;PSD / PMDB ;MORUNGABA
2000;SP;PREFEITO;COLIGA플O;PSDB / PFL ;NATIVIDADE DA SERRA
2000;SP;PREFEITO;COLIGA플O;PPB / PSD / PDT / PTB / PFL ;NAZARE PAULISTA
2000;GO;PREFEITO;COLIGA플O;PSDC / PPB / PMDB / PST / PMN / PSC / PTN / PC do B / PT / PTB / PSDB;GOIANIRA
2000;MG;PREFEITO;COLIGA플O;PMDB / PL / PSDB / PSL / PTB / PFL ;CONCEICAO DO PARA
2000;MG;PREFEITO;COLIGA플O;PL / PSD / PSDB ;CONSELHEIRO PENA
2000;RS;PREFEITO;COLIGA플O;PPB / PSDB / PMDB / PL / PSN ;BAGE
2000;RJ;PREFEITO;COLIGA플O;PT / PT do B / PC do B ;JAPERI
2000;RJ;PREFEITO;COLIGA플O;PMDB / PSDB / PRONA / PC do B / PT do B / PMN / PT / PPS ;CACHOEIRAS DE MACACU
2000;RJ;PREFEITO;COLIGA플O;PV / PDT / PL / PSB / PTB / PT do B / PC do B / PGT / PSC / PMDB / PPB / PRTB / PRP / PTN / PRN / PSD ;RIO DAS OSTRAS
2000;PR;PREFEITO;COLIGA플O;PPB / PSDB / PSB ;GRANDES RIOS
2000;MG;PREFEITO;COLIGA플O;PFL / PTB / PMN / PC do B / PSDB ;ARAXA
2000;SP;PREFEITO;COLIGA플O;PV / PTB / PSDB;DIADEMA
2000;MG;PREFEITO;COLIGA플O;PL / PSB / PDT / PMDB / PSDB / PSD / PV / PSN ;OURO BRANCO
2000;MG;PREFEITO;COLIGA플O;PTB / PMDB / PFL / PSC / PRTB / PSDB ;PAPAGAIOS
2000;PA;PREFEITO;COLIGA플O;PMDB / PFL ;CONCEICAO DO ARAGUAIA
2000;SP;PREFEITO;COLIGA플O;PTB / PSD / PSL / PSC ;NOVA CAMPINA
2000;SP;PREFEITO;COLIGA플O;PFL / PST / PMDB / PPB / PTB / PMN / PSB / PL / PSDC / PSD / PSDB / PHS ;BARUERI
2000;RS;PREFEITO;COLIGA플O;PSB / PT / PDT ;SALVADOR DAS MISSOES
2000;MG;PREFEITO;COLIGA플O;PPB / PSDB ;SAO JOAO DO MANHUACU
2000;MG;PREFEITO;COLIGA플O;PPB / PMDB / PL / PFL ;AUGUSTO DE LIMA
2000;MG;PREFEITO;COLIGA플O;PMDB / PSDB / PSD / PPB ;BAEPENDI
2000;PR;PREFEITO;COLIGA플O;PPB / PDT / PT / PTB / PMDB / PSL / PSB / PMN ;FLORESTOPOLIS
2000;PR;PREFEITO;COLIGA플O;PTB / PFL;JAGUAPITA
2000;PR;PREFEITO;COLIGA플O;PPS / PMDB / PDT / PT ;JAGUARIAIVA
2000;PR;PREFEITO;COLIGA플O;PSDB / PSL / PMDB / PPS ;JATAIZINHO
2000;MA;PREFEITO;COLIGA플O;PTB / PFL / PSDB ;LAGO DA PEDRA
2000;RS;PREFEITO;COLIGA플O;PDT / PT;ARROIO DO MEIO
2000;RS;PREFEITO;COLIGA플O;PMDB / PTB / PSDB ;CANDELARIA
2000;MG;PREFEITO;COLIGA플O;PMDB / PL / PMN / PRTB / PPB;URUCANIA
2000;MG;PREFEITO;COLIGA플O;PTB / PSDB ;SILVEIRANIA
2000;MG;PREFEITO;COLIGA플O;PPB / PFL / PSDB ;TABULEIRO
2000;RS;PREFEITO;COLIGA플O;PPB / PTB / PMDB ;JABOTICABA
2000;RS;PREFEITO;COLIGA플O;PTB / PMDB / PL / PPS / PFL / PHS / PMN / PRN / PSDB ;ALVORADA
2000;GO;PREFEITO;COLIGA플O;PPB / PSD / PPS / PSL ;CAMPINORTE
2000;SP;PREFEITO;COLIGA플O;PT / PTB / PDT / PSB / PSDB ;CAJATI
2000;SP;PREFEITO;COLIGA플O;PFL / PTB / PSL / PSB / PL;APARECIDA
2000;RN;PREFEITO;COLIGA플O;PPB / PMDB / PSC / PTB / PPS ;MOSSORO
2000;BA;PREFEITO;COLIGA플O;PFL / PSL / PPB;SENHOR DO BONFIM
2000;CE;PREFEITO;COLIGA플O;PSDB / PPS / PPB ;GUARACIABA DO NORTE
2000;SP;PREFEITO;COLIGA플O;PSDB / PMDB / PTB / PL / PSD / PV / PPS / PRP / PSC ;PORTO FERREIRA
2000;RS;PREFEITO;COLIGA플O;PT / PSB / PC do B / PSTU ;CACHOEIRA DO SUL
2000;MG;PREFEITO;COLIGA플O;PPB / PTB / PMDB / PL / PPS / PMN / PSB / PSDB ;SANTA RITA DO SAPUCAI
2000;MG;PREFEITO;COLIGA플O;PPB / PL ;SANTA ROSA DA SERRA
2000;MG;PREFEITO;COLIGA플O;PPS / PDT / PPB / PSD / PT / PL / PHS ;SANTO ANTONIO DO AMPARO
2000;MG;PREFEITO;COLIGA플O;PFL / PSDB ;SAO DOMINGOS DO PRATA
2000;SP;PREFEITO;COLIGA플O;PPS / PT / PDT ;PINDAMONHANGABA
2000;RS;PREFEITO;COLIGA플O;PDT / PT / PSB ;TUNAS
2000;PR;PREFEITO;COLIGA플O;PSDB / PMDB / PST / PSDC / PRN / PL / PSL / PDT ;QUEDAS DO IGUACU
2000;SC;PREFEITO;COLIGA플O;PSDB / PTB / PDT;BOCAINA DO SUL
2000;SC;PREFEITO;COLIGA플O;PPB / PL / PFL / PSDB ;IBIRAMA
2000;SP;PREFEITO;COLIGA플O;PDT / PSDB / PFL / PTB / PPB / PSB / PAN / PSC / PT do B / PGT / PSDC / PRTB / PPS / PRP ;INDAIATUBA
2000;MA;PREFEITO;COLIGA플O;PFL / PMDB / PSDB / PRTB / PSDC ;SANTA FILOMENA DO MARANHAO
2000;MA;PREFEITO;COLIGA플O;PFL / PMDB / PSDB / PRTB / PSDC ;SANTA FILOMENA DO MARANHAO
2000;RS;PREFEITO;COLIGA플O;PPB / PTB / PSDB ;IPIRANGA DO SUL
2000;MG;PREFEITO;COLIGA플O;PTB / PMDB / PSDB / PHS ;CAPITAO ENEAS
2000;BA;PREFEITO;COLIGA플O;PL / PTB / PPB / PSC ;GUARATINGA
2000;BA;PREFEITO;COLIGA플O;PFL / PSD / PPB / PRP ;IGUAI
2000;BA;PREFEITO;COLIGA플O;PT / PPS / PSB / PC do B;ILHEUS
2000;GO;PREFEITO;COLIGA플O;PSDB / PL / PSD / PT ;BURITI ALEGRE
2000;GO;PREFEITO;COLIGA플O;PSD / PT / PSL / PPS ;CACHOEIRA ALTA
2000;PA;PREFEITO;COLIGA플O;PSDB / PL / PSD ;CURRALINHO
2000;RS;PREFEITO;COLIGA플O;PDT / PMDB / PFL;COXILHA
2000;RS;PREFEITO;COLIGA플O;PMDB / PDT / PTB ;GRAMADO
2000;RS;PREFEITO;COLIGA플O;PTB / PMDB / PSB / PC do B / PV ;CAMAQUA
2000;SP;PREFEITO;COLIGA플O;PMDB / PPS / PDT / PT / PHS;PIEDADE
2000;SP;PREFEITO;COLIGA플O;PFL / PTN / PTB / PST ;PINDAMONHANGABA
2000;MA;PREFEITO;COLIGA플O;PC do B / PDT / PMN / PRTB / PPB / PRP / PPS / PSDB / PSDC / PSD / PT do B / PTN / PV ;IMPERATRIZ
2000;MA;PREFEITO;COLIGA플O;PMDB / PSD / PPB / PPS / PT / PDT ;SANTA RITA
2000;MA;PREFEITO;COLIGA플O;PSC / PL / PSD ;SANTO ANTONIO DOS LOPES
2000;SP;PREFEITO;COLIGA플O;PSDB / PTB / PMDB / PL ;BASTOS
2000;RS;PREFEITO;COLIGA플O;PMDB / PTB / PSDB ;MIRAGUAI
2000;RO;PREFEITO;COLIGA플O;PRP / PMDB / PSDB / PRONA / PSC / PPB / PV / PL / PPS ;OURO PRETO DO OESTE
2000;RO;PREFEITO;COLIGA플O;PPB / PL / PT do B ;COLORADO DO OESTE
2000;RO;PREFEITO;COLIGA플O;PTB / PFL / PC do B / PDT ;ALTA FLORESTA DO OESTE
2000;RO;PREFEITO;COLIGA플O;PT / PSB ;SANTA LUZIA DO OESTE
2000;PE;PREFEITO;COLIGA플O;PSB / PDT / PPS / PT / PL / PC do B ;AGUA PRETA
2000;SP;PREFEITO;COLIGA플O;PDT / PMDB / PSL / PST / PSC / PFL / PMN / PRP / PT do B ;IBITINGA
2000;SP;PREFEITO;COLIGA플O;PL / PFL / PMDB / PSDB;IGARACU DO TIETE
2000;GO;PREFEITO;COLIGA플O;PL / PSD ;RIO QUENTE
2000;GO;PREFEITO;COLIGA플O;PMDB / PT / PSC / PPS ;CAIAPONIA
2000;GO;PREFEITO;COLIGA플O;PSDB / PPB / PL / PC do B / PDT / PST / PSL / PSB ;CALDAS NOVAS
2000;MG;PREFEITO;COLIGA플O;PMDB / PFL / PL / PTN / PRTB;PEDRO LEOPOLDO
2000;RO;PREFEITO;COLIGA플O;PPB / PPS / PFL ;CACOAL
2000;BA;PREFEITO;COLIGA플O;PST / PMDB / PSDB / PT / PDT / PC do B ;GUARATINGA
2000;BA;PREFEITO;COLIGA플O;PT / PC do B ;IPIRA
2000;PR;PREFEITO;COLIGA플O;PPB / PDT / PT / PMDB / PL / PPS / PHS / PSB / PSDB;MARECHAL CANDIDO RONDON
2000;RS;PREFEITO;COLIGA플O;PPB / PDT ;BOM PROGRESSO
